series_reference,period,data_value,suppressed,status,units,magnitude,subject,groupe,series_title_1,series_title_2,series_title_3
BDCQ.SEA2ZT,2018.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend
BDCQ.SEA2ZT,2018.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend
BDCQ.SEA2ZT,2019.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend
BDCQ.SEA2ZT,2019.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend
BDCQ.SEA2ZT,2019.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend
BDCQ.SEA2ZT,2019.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend
BDCQ.SEA2ZT,2020.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend
BDCQ.SEA2ZT,2020.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend
BDCQ.SEA2ZT,2020.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend
BDCQ.SEA2ZT,2020.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend
BDCQ.SEB1X1A,2011.06,861368,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2011.09,858181,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2011.12,873957,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2012.03,873443,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2012.06,878354,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2012.09,866769,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2012.12,885214,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2013.03,889853,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2013.06,895586,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2013.09,886749,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2013.12,911181,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2014.03,916827,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2014.06,919513,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2014.09,914889,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2014.12,938035,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2015.03,944717,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2015.06,949211,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2015.09,939280,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2015.12,961417,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2016.03,969242,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2016.06,976839,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2016.09,968714,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2016.12,992838,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2017.03,1000650,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2017.06,1012407,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2017.09,1002611,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2017.12,1025975,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2018.03,1032203,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2018.06,1034382,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2018.09,1017244,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2018.12,1044370,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2019.03,1051851,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2019.06,1054335,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2019.09,1042170,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2019.12,1071084,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2020.03,1071913,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2020.06,1067482,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2020.09,1048818,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2020.12,1062249,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2021.03,1063699,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2021.06,1068899,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2021.09,1071091,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
BDCQ.SEB1X1A,2021.12,1098610,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual
